,code,location,longitude,latitude
475,509,La Seyne sur Mer, 5.8725 ,43.00283125223596
476,510,Siegen, 8.0256 ,50.81325555193545
477,511,Haute Provence, 5.7157 ,43.82981168298807
478,512,Leiden (before 1860), 4.4893 ,52.06479001877228
479,513,Lyons, 4.7855 ,45.59625811143366
480,514,Mundenheim (1907-1913), 8.438  ,49.36031184225936
481,515,"Volkssternwarte Dhaun, near Kirn", 7.4956 ,49.71726007801522
482,516,Hamburg (before 1909), 9.97321,53.45891886726229
483,517,Geneva (from 1967), 6.1358 ,46.21057085930198
484,518,"Marine Observatory, Hamburg", 9.9727 ,53.45528177020559
485,519,Meschede, 8.2867 ,51.245846949692094
486,520,Bonn, 7.0966 ,50.634137263342396
487,521,"Remeis Observatory, Bamberg",10.88794,49.7875230191245
488,522,Strasbourg, 7.7677 ,48.48699723171524
489,523,Frankfurt, 8.6512 ,50.02076047447879
490,524,Mannheim, 8.4605 ,49.390507567603166
491,525,Marburg, 8.76917,50.715537421600466
492,526,Kiel,10.1477 ,54.24927040776797
493,527,Altona, 9.9431 ,53.45171582264841
494,528,Gottingen, 9.9426 ,51.43515217134879
495,529,Christiania,10.7229 ,59.8284985321108
496,530,Lubeck,10.6898 ,53.764893548637694
497,531,"Collegio Romano, Rome",12.4797 ,41.80223490928009
498,532,Munich,11.6084 ,48.04628936413033
499,533,Padua,11.8715 ,45.30360327036444
500,534,Leipzig (since 1861),12.3913 ,51.239969005074926
501,535,Palermo,13.3578 ,38.01774873193606
502,536,Berlin-Babelsberg,13.1062 ,52.31281910630419
503,537,"Urania Observatory, Berlin",13.3642 ,52.43218582808887
504,538,Pola,13.8461 ,44.76671190287864
505,539,Kremsmunster,14.1316 ,47.95762814678223
506,540,Linz,14.2753 ,48.34068567222783
507,541,Prague,14.3953 ,49.979623708797234
508,542,Falkensee,13.0374 ,52.475544482267324
509,543,Leipzig (before 1861),12.3688 ,51.24437750892017
510,544,"Wilhelm Foerster Observatory, Berlin",13.35131,52.36391706282358
511,545,Vienna (before 1879),16.3817 ,48.11251200546801
512,546,"Oppolzer Observatory, Vienna",16.3549 ,48.11789919841402
513,547,Breslau,17.0363 ,51.02066906184598
514,548,Berlin (1835-1913),13.3950 ,52.411220096715645
515,549,Uppsala,17.6257 ,59.77413860910039
516,550,Schwerin,11.4196 ,53.53725324021088
517,551,"Hurbanovo, formerly O'Gyalla",18.1895 ,47.77761224906162
518,552,"Osservatorio S. Vittore, Bologna",11.3418 ,44.36909253289166
519,553,Chorzow,18.9938 ,50.20668913470471
520,554,"Burgsolms Observatory, Wetzlar", 8.3959 ,50.443412190595495
521,555,Cracow-Fort Skala,19.8263 ,49.95717501767666
522,556,"Reintal, near Munich",11.26   ,47.54584979559906
523,557,Ondrejov,14.77961,49.81557780201604
524,558,Warsaw,21.0303 ,52.123609151506855
525,559,Serra La Nave,14.98   ,37.53324333064642
526,560,Madonna di Dossobuono,10.93100,45.31069585595932
527,561,Piszkesteto Stn. (Konkoly),19.8943 ,47.81473896164819
528,562,"Figl Observatory, Vienna",15.9236 ,47.980769074371224
529,563,Seewalchen,13.60   ,47.855707729467895
530,564,Herrsching,11.19   ,47.855707729467895
531,565,Bassano Bresciano,10.1344 ,45.22133024613153
532,566,Haleakala-NEAT/GEODSS,03.7424 ,20.572222771604494
533,567,Chions,12.7117 ,45.74683716464804
534,568,Maunakea,04.5278 ,19.659259559281555
535,569,Helsinki,24.9587 ,60.0720876561977
536,570,Vilnius (since 1939),25.2990 ,54.591647106112696
537,571,Cavriana,10.63   ,45.25118791591886
538,572,Cologne, 6.89   ,50.87606068345965
539,573,Eldagsen, 9.6612 ,52.0844016215059
540,574,Gottolengo,10.2667 ,45.20033994135168
541,575,La Chaux de Fonds, 6.808  ,46.98498469134467
542,576,Burwash, 0.3760 ,50.90042876339315
543,577,Metzerlen Observatory, 7.50   ,47.31244701467901
544,578,Linden Observatory,27.99   ,26.103591118375952
545,579,Novi Ligure, 8.85   ,44.683663572826106
546,580,Graz,15.4936 ,46.96695895904153
547,581,Sedgefield,22.80   ,33.901261996866275
548,582,Orwell Park, 1.2408 ,51.91571591595356
549,583,Odesa-Mayaky,30.2717 ,46.30098358064337
550,584,Leningrad,30.2946 ,59.858979996508864
551,585,Kyiv comet station,30.52462,50.20318429793259
552,586,Pic du Midi, 0.1423 ,42.812636236763275
553,587,Sormano, 9.22918,45.7765069393678
554,588,Eremo di Tizzano,11.25   ,44.35680083825069
555,589,Santa Lucia Stroncone,12.64369,42.419738365288126
556,590,Metzerlen, 7.46   ,47.31244701467901
557,591,Resse Observatory, 9.6258 ,52.41411227276688
558,592,Solingen, 7.02114,51.07923981862675
559,593,Monte Argentario,11.17   ,42.35369955364654
560,594,Monte Autore,13.2033 ,41.84347777920657
561,595,Farra d'Isonzo,13.52578,45.819185991703236
562,596,Colleverde di Guidonia,12.6183 ,41.887262034000756
563,597,Springe, 9.6631 ,52.07641234065416
564,598,Loiano,11.33409,44.15614644957125
565,599,Campo Imperatore-CINEOS,13.55764,42.32724362625297
566,600,"TLC Observatory, Bologna",11.4708 ,44.26001191249829
567,601,"Engelhardt Observatory, Dresden",13.7281 ,50.94323711500596
568,602,"Urania Observatory, Vienna",16.3854 ,48.11482085806632
569,603,Bothkamp,10.1300 ,54.11077574704807
570,604,"Archenhold Sternwarte, Berlin-Treptow",13.47524,52.39350306531409
571,605,Marl, 7.1130 ,51.58009529245967
572,606,Norderstedt, 9.9956 ,53.59209007113356
573,607,"Hagen Observatory, Ronkhausen", 8.0000 ,51.119364177562915
574,608,Haleakala-AMOS,03.7420 ,20.572222771604494
575,609,Osservatorio Polino,12.8533 ,42.46244497273204
576,610,Pianoro,11.3431 ,44.293660958249944
577,611,"Starkenburg Sternwarte, Heppenheim", 8.6531 ,49.551070786396174
578,612,Lenkerbeck, 7.10   ,51.31781254651057
579,613,Heisingen, 7.0709 ,51.314876592717184
580,614,Soisy-sur-Seine, 2.467  ,48.53977194211551
581,615,St. Veran, 6.9067 ,44.57519186668613
582,616,Brno,16.58348,49.10650459684844
583,617,Arbonne la Foret, 2.5725 ,48.32074322408128
584,618,Martigues, 5.0077 ,43.32278236872113
585,619,Sabadell, 2.09013,41.452395809059055
586,620,Observatorio Astronomico de Mallorca, 2.9517 ,39.54722909301194
587,621,Bergisch Gladbach, 7.48503,50.98963272008469
588,622,Oberwichtrach, 7.5680 ,46.54536747272735
589,623,Liege, 5.5667 ,50.522882649703604
590,624,Dertingen, 9.6167 ,49.666920150010405
591,625,Kihei-AMOS Remote Maui Experimental Site,03.5683 ,20.679571647710002
592,626,Geel, 4.9864 ,51.06266809853429
593,627,Blauvac, 5.2146 ,43.943868300707294
594,628,Mulheim-Ruhr, 6.84366,51.33329770986775
595,629,Szeged Observatory,20.1511 ,46.15339756789547
596,630,Osenbach, 7.2367 ,47.893560943535114
597,631,Hamburg-Georgswerder,10.02293,53.41661811856514
598,632,San Polo A Mosciano,11.1739 ,43.63088668722443
599,633,Romito, 9.9339 ,44.003282655016775
600,634,Crolles, 5.1456 ,45.426794149915665
601,635,Pergignan, 2.9019 ,42.60398565071114
602,636,Essen, 6.9794 ,51.30019501625761
603,637,Hamburg-Himmelsmoor,10.0903 ,53.61130940448449
604,638,Detmold, 8.8933 ,51.8458010679582
605,639,Dresden,13.7233 ,50.99929156802787
606,640,Senftenberger Sternwarte,13.5996 ,49.991593324476675
607,641,Overberg,20.0272 ,34.44393835917794
608,642,"Oak Bay, Victoria",36.6850 ,48.33301623091641
609,643,OCA-Anza Observatory,43.2794 ,33.37687222489618
610,644,Palomar Mountain/NEAT,43.14022,33.245940627890626
611,645,Apache Point-Sloan Digital Sky Survey,54.17942,32.65391965950097
612,646,"Santana Observatory, Rancho Cucamonga",42.4369 ,33.90228922483031
613,647,"Stone Finder Observatory, Calgary",45.9683 ,50.6763675513261
614,648,"Winer Observatory, Sonoita",49.39822,31.557540962377484
615,649,"Powell Observatory, Louisburg",65.3003 ,38.54950467206784
616,650,Temecula,42.9028 ,33.37374768758318
617,651,"Grasslands Observatory, Tucson",49.41916,31.562576587077537
618,652,"Rock Finder Observatory, Calgary",45.9333 ,51.01624666175464
619,653,"Torus Observatory, Buckley",37.8678 ,47.08520535682894
620,654,"Table Mountain Observatory, Wrightwood-PHMC",42.31841,34.262087260860014
621,655,Sooke,36.383  ,48.27162776736459
622,656,Victoria,36.3921 ,48.25627148633748
623,657,"Climenhaga Observatory, Victoria",36.6903 ,48.36598835150249
624,658,Dominion Astrophysical Observatory,36.58300,48.42261503002284
625,659,"Heron Cove Observatory, Orcas",37.0514 ,48.503828619897526
626,660,"Leuschner Observatory, Berkeley",37.7379 ,37.77896272655777
627,661,"Rothney Astrophysical Observatory, Priddis",45.7117 ,50.764450485159
628,662,"Lick Observatory, Mount Hamilton",38.3545 ,37.23220094303856
629,663,Red Mountain Observatory,48.3136 ,33.40185921930358
630,664,Manastash Ridge Observatory,39.2775 ,46.84298652066607
631,665,Wallis Observatory,40.9903 ,34.69940024828638
632,666,Moorpark College Observatory,41.1692 ,34.20821244548238
633,667,Wanapum Dam,40.00921,46.805038416433106
634,668,San Emigdio Peak,40.82   ,34.81497677096621
635,669,Ojai,40.8238 ,34.370933836236034
636,670,Camarillo,40.9558 ,34.131702401294426
637,671,Stony Ridge,42.00198,34.189455905885445
638,672,Mount Wilson,41.9436 ,34.11229592231813
639,673,"Table Mountain Observatory, Wrightwood",42.31783,34.26178194232961
640,674,"Ford Observatory, Wrightwood",42.33605,34.26279966147595
641,675,Palomar Mountain,43.13746,33.242596167943844
642,676,San Clemente,42.3907 ,33.32893418940635
643,677,Lake Arrowhead,42.8281 ,34.16130413619669
644,678,Fountain Hills,48.2597 ,33.537956467182866
645,679,San Pedro Martir,44.5367 ,30.916163317358123
646,680,Los Angeles,44.78   ,33.59184472846739
647,681,Calgary,45.8858 ,50.98380728104272
648,682,Kanab,47.6381 ,36.93478388831419
649,683,"Goodricke-Pigott Observatory, Tucson",48.9182 ,32.05813269376424
650,684,Prescott,47.5100 ,34.39934062637007
651,685,Williams,47.84   ,35.313640048268795
652,686,"U. of Minn. Infrared Obs., Mt. Lemmon",49.2092 ,32.315204835922565
653,687,"Northern Arizona University, Flagstaff",48.3473 ,35.067075886723195
654,688,"Lowell Observatory, Anderson Mesa Station",48.4645 ,34.9772225489465
655,689,"U.S. Naval Observatory, Flagstaff",48.2601 ,35.06408401110051
656,690,"Lowell Observatory, Flagstaff",48.3367 ,35.08302879953211
657,691,"Steward Observatory, Kitt Peak-Spacewatch",48.39966,31.846363977905384
658,692,"Steward Observatory, Tucson",49.0513 ,32.13577020619052
659,693,"Catalina Station, Tucson",49.26745,32.29408427471911
660,694,"Tumamoc Hill, Tucson",48.9943 ,32.11314324865789
661,695,Kitt Peak,48.40533,31.84223739160845
662,696,"Whipple Observatory, Mt. Hopkins",49.1154 ,31.56465630878586
663,697,"Kitt Peak, McGraw-Hill",48.38381,31.837675870963288
664,698,Mt. Bigelow,49.26736,32.294191516793205
665,699,Lowell Observatory-LONEOS,48.46331,34.9772225489465
666,700,Chinle,50.3817 ,36.23881707983619
667,701,"Junk Bond Observatory, Sierra Vista",49.79716,31.370052860405533
668,702,"Joint Obs. for cometary research, Socorro",52.8117 ,33.84986560295282
669,703,Catalina Sky Survey,49.26736,32.2942987585497
670,704,"Lincoln Laboratory ETS, New Mexico",53.34093,33.708789090713175
671,705,Apache Point,54.17942,32.65391965950097
672,706,Salida,53.9366 ,38.469447163466434
673,707,Chamberlin field station,54.56   ,39.28554310657857
674,708,"Chamberlin Observatory, Denver",55.0475 ,39.563423922510076
675,709,"W & B Observatory, Cloudcroft",54.22882,32.83347157503246
676,710,"MPO Observatory, Florissant",54.7336 ,38.757732762768185
677,711,"McDonald Observatory, Fort Davis",55.9785 ,30.555176010306056
678,712,"USAF Academy Observatory, Colorado Springs",55.11867,38.88888085085625
679,713,Thornton,54.9897 ,39.76718566854624
680,714,Bagdad,46.8173 ,34.468243073123745
681,715,"Jornada Observatory, Las Cruces",53.2759 ,32.27874538661968
682,716,"Palmer Divide Observatory, Colorado Springs",55.2489 ,38.965022448799296
683,717,Prude Ranch,56.0481 ,30.503291748716187
684,718,Tooele,47.7042 ,40.53227567294787
685,719,Etscorn Observatory,53.08608,33.96448818417625
686,720,Universidad de Monterrey,59.6261 ,25.55654168143022
687,721,Lime Creek,59.7312 ,40.29630850186347
688,722,Missouri City,64.4192 ,29.521599393864932
689,723,"Cottonwood Observatory, Ada",63.3300 ,34.7808412792087
690,724,"National Observatory, Tacubaya",60.8053 ,19.2862920088785
691,725,Fair Oaks Ranch,61.3453 ,29.677038686607336
692,726,Brainerd,65.6933 ,46.3508900499174
693,727,"Zeno Observatory, Edmond",62.53872,35.51721544508367
694,728,Corpus Christi,62.6084 ,27.61280689657823
695,729,"Glenlea Astronomical Observatory, Winnipeg",62.87858,49.54851082167168
696,730,"University of North Dakota, Grand Forks",62.84143,47.81365640796145
697,731,"Rose-Hulman Observatory, Terre Haute",72.6711 ,39.38497463331805
698,732,Oaxaca,63.2300 ,17.077189869234445
699,733,"Allen, Texas",63.3546 ,33.06837664220349
700,734,"Farpoint Observatory, Eskridge",63.99758,38.79204094701964
701,735,"George Observatory, Needville",64.40640,29.29253805603738
702,736,Houston,63.3357 ,29.534387365689092
703,737,"New Bullpen Observatory, Alpharetta",75.6633 ,34.085723951467465
704,738,Observatory of the State University of Missouri,67.6733 ,38.849164534685045
705,739,"Sunflower Observatory, Olathe",65.2440 ,38.77145910560413
706,740,"SFA Observatory, Nacogdoches",65.3383 ,31.66848624437574
707,741,"Goodsell Observatory, Northfield",66.8503 ,44.36253729795234
708,742,"Drake University, Des Moines",66.31216,41.49712231396305
709,743,"University of Minnesota, Minneapolis",67.76148,44.88334449506275
710,744,"Doyan Rose Observatory, Indianapolis",73.8378 ,39.750164159358214
711,745,"Morrison Obervatory, Glasgow",67.1747 ,39.132367702142005
712,746,"Brooks Observatory, Mt. Pleasant",75.2254 ,43.48870963336145
713,747,Highland Road Park Observatory,68.9292 ,30.261997280947938
714,748,"Van Allen Observatory, Iowa City",68.4680 ,41.39749342286199
715,749,Oakwood,76.1642 ,34.111274259892575
716,750,"Hobbs Observatory, Fall Creek",68.7282 ,44.717060355418994
717,751,Lake Saint Louis,69.2439 ,38.7046189785902
718,752,"Puckett Observatory, Mountain Town",75.4647 ,34.635941463278385
719,753,"Washburn Observatory, Madison",70.59069,42.977455064250826
720,754,"Yerkes Observatory, Williams Bay",71.4432 ,42.47093120673375
721,755,Optec Observatory,74.6478 ,42.81685145473583
722,756,"Dearborn Observatory, Evanston (bef. July 1939)",72.32567,41.96058148202159
723,757,High Point,80.0050 ,35.94313127195802
724,758,"BCC Observatory, Cocoa",79.2379 ,28.304514016215553
725,759,Nashville,73.1947 ,35.95679453691674
726,760,"Goethe Link Observatory, Brooklyn",73.6048 ,39.45174682399144
727,761,Zephyrhills,77.6456 ,28.19071732254958
728,762,"Four Winds Observatory, Lake Leelanau",74.2008 ,44.85857496383657
729,763,King City,80.4658 ,43.81574487232353
730,764,"Puckett Observatory, Stone Mountain",75.1439 ,33.62910732590816
731,765,Cincinnati,75.5775 ,39.04149395613453
732,766,"Michigan State University Obs., East Lansing",75.5167 ,42.6082175297965
733,767,Ann Arbor,76.2697 ,42.181623449994696
734,768,"Dearborn Observatory, Evanston (aft. Oct. 1939)",72.32488,41.962295307424284
735,769,"McMillin Observatory, Columbus",76.9892 ,39.900460169967076
736,770,"Crescent Moon Observatory, Columbus",74.0786 ,39.128736155315835
737,771,"Boyeros Observatory, Havana",77.57   ,22.779757890678546
738,772,"Boltwood Observatory, Stittsville",84.0865 ,45.156720271550945
739,773,"Warner and Swasey Observatory, Cleveland",78.4318 ,41.43906537844452
740,774,"Warner and Swasey Nassau Station, Chardon",78.9250 ,41.49184715984622
741,775,"Sayre Observatory, South Bethlehem",84.6168 ,40.51022967901953
742,776,"Foggy Bottom, Hamilton",84.4669 ,42.71643823493264
743,777,Toronto,80.6017 ,43.569405301131525
744,778,"Allegheny Observatory, Pittsburgh",79.9778 ,40.38393518461905
745,779,"David Dunlap Observatory, Richmond Hill",80.5779 ,43.76441185026058
746,780,"Leander McCormick Observatory, Charlottesville",81.4778 ,37.93767400494844
747,781,Quito,81.5075 ,
748,782,"Quito, comet astrograph station",81.65   ,2.562558733123139
749,783,Rixeyville,82.02   ,38.463920767732624
750,784,"Stull Observatory, Alfred University",82.2146 ,42.149188970381836
751,785,"Fitz-Randolph Observatory, Princeton",85.3542 ,40.250219010283175
752,786,"U.S. Naval Obs., Washington (since 1893)",82.9345 ,38.825409719129226
753,787,"U.S. Naval Obs., Washington (before 1893)",82.9494 ,38.79981391579346
754,788,"Mount Cuba Observatory, Wilmington",84.3667 ,39.68829799412031
755,789,"Litchfield Observatory, Clinton",84.5940 ,42.95576651162517
756,790,"Dominion Observatory, Ottawa",84.2835 ,45.29715471134207
757,791,"Flower and Cook Observatory, Philadelphia",84.5236 ,39.90313973937141
758,792,"University of Rhode Island, Quonochontaug",88.29905,41.25815101365341
759,793,"Dudley Observatory, Albany (before 1893)",86.2515 ,42.565883431079406
760,794,"Vassar College Observatory, Poughkeepsie",86.1100 ,41.5920677372661
761,795,Rutherford,86.03861,40.714524910014944
762,796,Stamford,86.45   ,40.974630229445324
763,797,"Yale Observatory, New Haven",87.0751 ,41.220429275122335
764,798,"Yale Observatory, Bethany",87.0154 ,41.32899830156112
765,799,Winchester,88.8650 ,42.35710127266238
766,800,"Harvard Observatory, Arequipa",88.4511 ,16.24792252769928
767,801,Oak Ridge Observatory,88.44233,42.40776067881282
768,802,"Harvard Observatory, Cambridge",88.87164,42.285448259739034
769,803,Taunton,88.9167 ,41.803954024893855
770,804,Santiago-San Bernardo,89.3121 ,33.46633261153865
771,805,Santiago-Cerro El Roble,88.9800 ,32.86304816899761
772,806,Santiago-Cerro Calan,89.4513 ,33.29659369261825
773,807,"Cerro Tololo Observatory, La Serena",89.1941 ,30.048711823254735
774,808,El Leoncito,90.6708 ,31.6815799071994
775,809,"European Southern Observatory, La Silla",89.26626,29.13911562551932
776,810,"Wallace Observatory, Westford",88.5154 ,42.51334180083417
777,811,"Maria Mitchell Observatory, Nantucket",89.89565,41.18511551559957
778,812,Vina del Mar,88.4543 ,32.86832721679925
779,813,Santiago-Quinta Normal (1862-1920),89.3083 ,33.34978430175844
780,814,North Scituate,88.41917,41.75433433786711
781,815,Santiago-Santa Lucia (1849-1861),89.3479 ,33.34353047891392
782,816,Rand Observatory,85.7583 ,44.237841706810215
783,817,Sudbury,88.6104 ,42.25324893476433
784,818,"Gemeaux Observatory, Laval",86.4167 ,45.25118791591886
785,819,Val-des-Bois,84.3850 ,45.797210940309945
786,820,Tarija,95.37581,21.488517322743153
787,821,Cordoba-Bosque Alegre,95.45041,31.494754080537174
788,822,Cordoba,95.80137,31.32820311336921
789,823,Fitchburg,88.1691 ,42.51079813111632
790,824,Lake Clear,85.7528 ,44.24112673752167
791,825,Granville,88.2595 ,42.24046590346239
792,826,Plessissville,88.2282 ,46.12240581291072
793,827,Saint-Felicien,87.5393 ,48.55506093126753
794,828,Assonet,88.9758 ,41.70673333614344
795,829,Complejo Astronomico El Leoncito,90.6979 ,31.677215891733045
796,830,Hudson,88.5697 ,42.7003882297105
797,831,"Rosemary Hill Observatory, University of Florida",77.4134 ,29.318641848685623
798,832,Etters,83.1850 ,40.06631127063946
799,833,"Obs. Astronomico de Mercedes, Buenos Aires",01.4633 ,34.540056759001736
800,834,Buenos Aires-AAAA,01.5654 ,34.51478518146482
801,835,"Drum Hill Station, Chelmsford",88.6428 ,42.51588534737711
802,836,"Furnace Brook Observatory, Cranston",88.5011 ,41.66193238303925
803,837,Jupiter,79.7553 ,26.838836176551933
804,838,Dayton,75.8628 ,39.646111146973716
805,839,La Plata,02.0678 ,34.81798732198791
806,840,Flint,76.2833 ,42.91623367576106
807,841,"Martin Observatory, Blacksburg",79.44233,37.228507624397935
808,842,Gettysburg College Observatory,82.7678 ,39.73492923262934
809,843,"Emerald Lane Observatory, Decatur",73.0648 ,34.43076702732344
810,844,Observatorio Astronomico Los Molinos,03.80982,34.66425865252616
811,845,"Ford Observatory, Ithaca",83.5058 ,42.31796811716035
812,846,"Principia Astronomical Observatory, Elsah",69.65501,38.75388865271629
813,847,"Lunar Cafe Observator, Flint",75.9750 ,44.94380197157892
814,848,"Tenagra Observatory, Cottage Grove",37.0219 ,43.60430864263742
815,849,"Everstar Observatory, Olathe",65.1694 ,38.806214199524206
816,850,"Cordell-Lorenz Observatory, Sewanee",74.0802 ,35.10495373461525
817,851,"Burke-Gaffney Observatory, Halifax",96.41962,44.53435910557529
818,852,"River Moss Observatory, St. Peters",69.4050 ,38.693622247634146
819,853,Biosphere 2 Observatory,49.1517 ,32.47241825014472
820,854,"Sabino Canyon Observatory, Tucson",49.17995,32.20109306307445
821,855,"Wayside Observatory, Minnetonka",66.5383 ,44.82201008878621
822,856,Riverside,42.5540 ,33.901261996866275
823,857,"Iowa Robotic Observatory, Sonoita",49.3992 ,31.555898755041536
824,858,"Tebbutt Observatory, Edgewood",53.7800 ,34.97522352116282
825,859,Wykrota Observatory-CEAMIG,16.3097 ,19.72557202994738
826,860,Valinhos,13.0347 ,22.915515259300175
827,861,Barao Geraldo,12.9204 ,22.70120101796304
828,862,Saku,38.5262 ,36.03965387083151
829,863,Furukawa,37.18   ,36.196149628787055
830,864,Kumamoto,30.7533 ,32.587491330822324
831,865,"Emmy Observatory, New Paltz",85.8792 ,41.6127783703804
832,866,"U.S. Naval Academy, Michelson",83.5100 ,38.88568654819483
833,867,Saji Observatory,34.1222 ,35.24320460513703
834,868,Hidaka Observatory,35.1359 ,33.8334042346723
835,869,Tosa,33.4298 ,33.40498143169308
836,870,Campinas,13.17411,22.809631005808523
837,871,Akou,34.3925 ,34.658113225030874
838,872,Tokushima,34.2411 ,33.99975127939249
839,873,Kurashiki Observatory,33.7717 ,34.502649065187285
840,874,"Observatorio do Pico dos Dias, Itajuba",14.41735,22.428104688425943
841,875,Yorii,39.2353 ,36.00555529294426
842,876,Honjo,39.2467 ,36.13595350316221
843,877,Okutama,39.0828 ,35.71408997026057
844,878,Kagiya,36.9142 ,34.89618199489887
845,879,Tokai,37.3535 ,34.94522613028056
846,880,Rio de Janeiro,16.7771 ,22.825587586157802
847,881,Toyota,37.2571 ,35.04313464553668
848,882,JCPM Oi Station,37.3558 ,35.073058970382355
849,883,Shizuoka,38.4215 ,34.92921832884232
850,884,Kawane,38.0792 ,35.045130293698385
851,885,JCPM Yakiimo Station,38.4667 ,34.86612524836258
852,886,Mishima,38.9367 ,35.07904116431187
853,887,Ojima,39.3367 ,36.152467504825346
854,888,Gekko,38.9952 ,35.030160515761025
855,889,Karasuyama,40.1427 ,36.5613007311548
856,890,JCPM Tone Station,40.2500 ,35.82583262442401
857,891,JCPM Kimachi Station,40.8633 ,38.18117814436248
858,892,YGCO Hoshikawa and Nagano Stations,39.4753 ,36.048417569016465
859,893,Sendai Municipal Observatory,40.86222,38.165140077336076
860,894,Kiyosato,38.4476 ,35.79351715478016
861,895,Hatamae,40.7203 ,38.21175516997116
862,896,Yatsugatake South Base Observatory,38.3678 ,35.7748998072923
863,897,YGCO Chiyoda Station,39.4929 ,36.101933543991656
864,898,Fujieda,38.1883 ,34.80795126712561
865,899,Toma,42.5500 ,43.74701397093061
866,900,Moriyama,35.98994,34.95802776465391
867,901,Tajimi,37.0877 ,35.250154387548115
868,902,Ootake,32.2208 ,34.131702401294426
869,903,Fukuchiyama and Kannabe,35.1769 ,35.176624784042936
870,904,Go-Chome and Kobe-Suma,35.12   ,34.51276275504378
871,905,Nachi-Katsuura Observatory,35.9246 ,33.52136007588221
872,906,Cobram,45.667  ,35.77685992338182
873,907,Melbourne,44.9758 ,37.73779207536844
874,908,Toyama,37.2467 ,36.53243539584035
875,909,Snohomish Hilltop Observatory,37.8717 ,47.8479798032715
876,910,Caussols-ODAS, 6.9267 ,43.640850120052946
877,911,"Collins Observatory, Corning Community College",82.9233 ,42.02095946266071
878,912,"Carbuncle Hill Observatory, Greene",88.2342 ,41.60932718359743
879,913,"Observatorio Kappa Crucis, Montevideo",03.8161 ,34.82200103624573
880,914,"Underwood Observatory, Hubbardston",88.0108 ,42.43103395578757
881,915,"River Oaks Observatory, New Braunfels",61.8789 ,29.70248787571555
882,916,"Oakley Observatory, Terre Haute",72.6836 ,39.387683456736205
883,917,Pacific Lutheran University Keck Observatory,37.5522 ,47.046858916244425
884,918,"Badlands Observatory, Quinn",57.8694 ,43.88686949766623
885,919,Desert Beaver Observatory,48.3183 ,32.65869786079144
886,920,"RIT Observatory, Rochester",82.3353 ,42.97846361968285
887,921,"SW Institute for Space Research, Cloudcroft",54.4725 ,32.87254991311062
888,922,"Timberland Observatory, Decatur",72.8333 ,34.57843857366211
889,923,"The Bradstreet Observatory, St. Davids",84.6300 ,39.95491533089416
890,924,Observatoire du Cegep de Trois-Rivieres,87.6769 ,46.37938942085346
891,925,Palominas Observatory,49.8589 ,31.295459236580328
892,926,"Tenagra II Observatory, Nogales",49.1209 ,31.35717288853558
893,927,Madison-YRS,70.56194,42.69219240082577
894,928,"Moonedge Observatory, Northport",86.6761 ,40.81008773063461
895,929,Port Allen,68.7758 ,30.323334856875817
896,930,"S. S. Observatory, Pamatai",10.41224,17.493320562729142
897,931,Puna'auia,10.3842 ,17.579270924040994
898,932,"John J. McCarthy Obs., New Milford",86.57394,41.42945490204094
899,933,"Rockland Observatory, Sierra Vista",49.7342 ,31.369282397371645
900,934,Poway Valley,42.9572 ,32.875716619341524
901,935,"Wyrick Observatory, Haymarket",82.3394 ,38.76047835898274
902,936,"Ibis Observatory, Manhattan",63.3792 ,39.091496471341685
903,937,"Bradbury Observatory, Stockton-on-Tees",58.6900 ,54.50372682781092
904,938,Linhaceira,51.6162 ,39.427394964756466
905,939,Observatorio Rodeno,59.6033 ,39.66227223819605
906,940,Waterlooville,58.9611 ,50.802905795553684
907,941,Observatorio Pla D'Arguines,59.6139 ,39.65688581881709
908,942,Grantham,59.3636 ,52.83373670914912
909,943,Peverell,55.8664 ,50.296858675940584
910,944,"Observatorio Geminis, Dos Hermanas",54.08315,37.18795521003027
911,945,Observatorio Monte Deva,54.3986 ,43.38871382497404
912,946,Ametlla de Mar, 0.7931 ,40.83287617026403
913,947,Saint-Sulpice, 2.1244 ,49.25603152520411
914,948,Pymoor, 0.2189 ,52.37578181292737
915,949,Durtal,59.8169 ,47.5815612553404
916,950,La Palma,42.1176 ,28.641024619107466
917,951,Highworth,58.2983 ,51.54205763455277
918,952,Marxuquera,59.7583 ,38.85829774668843
919,953,Montjoia, 2.1339 ,41.75321583559826
920,954,Teide Observatory,43.4906 ,28.17858647347774
921,955,Sassoeiros,50.6739 ,38.60555332162288
922,956,Observatorio Pozuelo,56.1908 ,40.33792872397853
923,957,Merignac,59.3506 ,44.72683130455063
924,958,Observatoire de Dax,58.96961,43.59716358619332
925,959,Ramonville Saint Agne, 1.4653 ,43.4512327962103
926,960,Rolvenden, 0.6108 ,50.93807196748537
927,961,"City Observatory, Calton Hill, Edinburgh",56.8206 ,55.86671135738612
928,962,Gandia,59.8188 ,38.88112287558813
929,963,Werrington,59.7333 ,52.52609775265304
930,964,Southend Bradfield,58.8433 ,51.33909461080018
931,965,"Observacao Astronomica no Algarve, Portimao",51.4008 ,37.09752355572586
932,966,Church Stretton,57.20423,52.4400645254086
933,967,Greens Norton,58.9778 ,52.04226653871971
934,968,Haverhill, 0.4250 ,51.989927263920066
935,969,London-Regents Park,59.8454 ,51.42782406356292
936,970,Chelmsford, 0.4954 ,51.650996691233765
937,971,Lisbon,50.81249,38.6169384196932
